campaign_id,country,state,district,start_date,end_date,vaccine_name,target_population,doses_allocated,doses_administered,partner_org,notes
VAC-IND-00210,India,Bihar,Gaya,2025-08-22 02:01:37,2025-08-29,Typhoid,all_adults,57055,15373,,
VAC-IND-00211,India,West Bengal,Kolkata,2023-11-09,2023-12-01,Hepatitis B,pregnant_women,53767,20935,Private Clinic,
VAC-IND-00212,India,West Bengal,Darjeeling,2023-04-29,2023-05-29,Polio,school_children_5-15,161009,113279,,School-based campaign
VAC-IND-00213,India,Delhi,East Delhi,2024-12-11,2025-02-02,Polio,pregnant_women,68460,22010,UNICEF,
VAC-IND-00214,India,West Bengal,Howrah,2025-12-08,25/01/2026,Hepatitis B,pregnant_women,165003,152327,WHO,
VAC-IND-00215,India,Tamil Nadu,Chennai,2023-08-25,2023-09-29,MMR,all_adults,3721,2676,Red Cross,Mass camp at community centre
VAC-IND-00216,India,Odisha,Puri,2024-04-04,03/05/2024,Hepatitis B,pregnant_women,84369,27081,UNICEF,
VAC-IND-00217,India,Rajasthan,Jaipur,2025-04-01,2025-05-03,COVID-19,pregnant_women,81947,76255,NHM,Cold chain maintained
VAC-IND-00218,India,Karnataka,Hubli,2025-01-24,27/02/2025,Typhoid,elderly_60+,51728,46164,,
VAC-IND-00219,India,Rajasthan,Udaipur,2023-01-20 00:48:42,2023-02-16,Hepatitis B,elderly_60+,191135,92017,Private Clinic,Mass camp at community centre
VAC-IND-00220,India,Delhi,North Delhi,2023-07-10,2023-07-27,DTP,school_children_5-15,136751,76173,UNICEF,School-based campaign
VAC-IND-00221,India,West Bengal,Kolkata,2023-05-08,2023-05-19,DTP,school_children_5-15,68917,66265,IAP,
VAC-IND-00222,India,Karnataka,Mysuru,2023-08-12,2023-08-25,MMR,elderly_60+,82821,86808,State Govt,Cold chain maintained
VAC-IND-00223,India,Kerala,Kochi,15-09-2024,2024-11-01,Influenza,children_0-5,56866,32855,NHM,Single-day mega camp
VAC-IND-00224,India,Bihar,Bhagalpur,16-06-2024,2024-06-30,Polio,healthcare_workers,106508,94170,,Door-to-door drive
VAC-IND-00225,India,Delhi,Central Delhi,2023-01-25,18/03/2023,MMR,school_children_5-15,34766,20079,UNICEF,Cold chain maintained
VAC-IND-00226,India,Kerala,Thiruvananthapuram,2023-05-13,2023-06-26,Typhoid,pregnant_women,34261,34615,,
VAC-IND-00227,India,Assam,Jorhat,2025-03-19,2025-04-15,MMR,pregnant_women,45800,21425, STATE GOVT,Mass camp at community centre
VAC-IND-00228,India,Assam,Dibrugarh,2024-08-27,2024-10-25,Influenza,all_adults,16485,9572,NHM,Hospital-based
VAC-IND-00229,India,Rajasthan,Jaipur,22-02-2025,2025-03-19,Hepatitis B,pregnant_women,127555,99652,Private Clinic,
VAC-IND-00230,India,Karnataka,Bengaluru,2024-07-29,2024-08-31,Influenza,children_0-5,153589,158378,NHM,Cold chain maintained
VAC-IND-00231,India,Odisha,Bhubaneswar,2024-03-25,2024-05-18,MMR,school_children_5-15,46037,48038,IAP,Mass camp at community centre
VAC-IND-00232,India,Uttar Pradesh,Meerut,2023-10-19,2023-11-03,DTP,children_0-5,129534,48916,,
VAC-IND-00233,India,Gujarat,Ahmedabad,2024-11-10 06:51:08,2024-12-04,Hepatitis B,school_children_5-15,85326,36425,Red Cross,Reported delay due to rains
VAC-IND-00234,India,Uttar Pradesh,Agra,2023-07-26,2023-08-18,Typhoid,school_children_5-15,41788,36987,State Govt,School-based campaign
VAC-IND-00235,India,Rajasthan,Alwar,2024-12-31,2025-02-09,Influenza,elderly_60+,99691,58540,WHO,Single-day mega camp
VAC-IND-00236,India,Assam,Guwahati,2024-01-08,02/03/2024,DTP,elderly_60+,58406,18503,IAP,
VAC-IND-00237,India,Uttar Pradesh,Kanpur,01-07-2023,2023-08-15,Influenza,elderly_60+,88514,52463,UNICEF,Door-to-door drive
VAC-IND-00238,India,Maharashtra,Nashik,16-06-2025,2025-06-29,Hepatitis B,all_adults,129758,71987,UNICEF,
VAC-IND-00239,India,Kerala,Thiruvananthapuram,2024-08-26,14/09/2024,Influenza,school_children_5-15,19951,16293,UNICEF,
VAC-IND-00240,India,Assam,Jorhat,2023-03-05,2023-04-18,MMR,elderly_60+,114323,36136,NHM,Cold chain maintained
VAC-IND-00241,India,Tamil Nadu,Coimbatore,2023-07-16,2023-08-24,COVID-19,all_adults,129199,73133,UNICEF,
VAC-IND-00242,India,Maharashtra,Pune,2023-12-16,2023-12-24,DTP,all_adults,30779,19179,,
VAC-IND-00243,India,West Bengal,Howrah,2024-01-18,2024-02-06,Hepatitis B,children_0-5,69548,31509,Red Cross,
VAC-IND-00244,India,Uttar Pradesh,Meerut,2025-04-27 18:14:35,2025-05-03,Polio,all_adults,137491,97688,NHM,
VAC-IND-00245,India,Odisha,Bhubaneswar,2025-10-25,2025-11-30,COVID-19,all_adults,178111,74274,Red Cross,School-based campaign
VAC-IND-00246,India,Karnataka,Mysuru,2023-03-29,2023-05-14,MMR,school_children_5-15,164923,100587,,Single-day mega camp
VAC-IND-00247,India,Tamil Nadu,Salem,2025-07-27 00:50:44,2025-09-07,Influenza,healthcare_workers,110494,41711,UNICEF,Door-to-door drive
VAC-IND-00248,India,Rajasthan,Udaipur,2025-04-21,2025-06-04,MMR,all_adults,160135,77168,Red Cross,
VAC-IND-00249,India,Uttar Pradesh,Kanpur,11-04-2023,2023-05-01, MMR,pregnant_women,5803,3642,State Govt,Door-to-door drive
VAC-IND-00250,India,Karnataka,Mysuru,2024-09-07 14:49:52,2024-09-30, INFLUENZA,all_adults,109754,33653,NHM,Single-day mega camp
VAC-IND-00251,India, RAJASTHAN,Udaipur,2023-04-26,2023-05-09,Typhoid,healthcare_workers,186509,72860,WHO,Hospital-based
VAC-IND-00252,India,Karnataka,Bengaluru,2025-07-23,2025-08-18,Hepatitis B,all_adults,72321,44887,UNICEF,
VAC-IND-00253,India,Assam,Jorhat,2023-12-30 15:37:35,2024-01-24,COVID-19,pregnant_women,68306,58805,WHO,School-based campaign
VAC-IND-00254,India,Karnataka,Mysuru,2024-04-06,2024-04-26,Typhoid,school_children_5-15,135053,129285,WHO,School-based campaign
VAC-IND-00255,India,Assam,Guwahati,2024-04-03,27/05/2024,DTP,all_adults,187340,109656,IAP,
VAC-IND-00256,India,Bihar,Purnia,2025-03-24,2025-03-27,Hepatitis B,school_children_5-15,174132,132928,Local Health Dept,
VAC-IND-00257,India,Uttar Pradesh,Varanasi,27-10-2024,2024-11-15,Hepatitis B,elderly_60+,171278,73558,WHO,Single-day mega camp
VAC-IND-00258,India,Bihar,Gaya,2023-02-22,2023-03-15,Hepatitis B,school_children_5-15,110224,26673,NHM,Hospital-based
VAC-IND-00259,India,Bihar,Muzaffarpur,2025-01-04,2025-03-02, MMR,children_0-5,172889,82060,State Govt,Cold chain maintained
VAC-IND-00260,India,Rajasthan,Jodhpur,2024-11-18,2024-12-05,Typhoid,pregnant_women,195590,149342,IAP,
VAC-IND-00261,India,Kerala,Kannur,20-04-2023,2023-05-30,Hepatitis B,children_0-5,163200,83638,Private Clinic,
VAC-IND-00262,India,Delhi,South Delhi,2024-02-15,2024-03-25,Influenza,children_0-5,120449,117893,State Govt,
VAC-IND-00263,India,Maharashtra, MUMBAI,2025-07-14,2025-09-03, TYPHOID,children_0-5,151568,94482,Red Cross,
VAC-IND-00264,India, GUJARAT,Rajkot,2023-01-10,2023-01-25,Typhoid,healthcare_workers,4190,3938,,Mass camp at community centre
VAC-IND-00265,India,Karnataka,Mysuru,2024-12-06,2024-12-15,Typhoid,children_0-5,154816,48077,Local Health Dept,
VAC-IND-00266,India, ASSAM,Tezpur,2024-11-22,07/01/2025,MMR,elderly_60+,90345,82317,Red Cross,
VAC-IND-00267,India,Karnataka,Mysuru,08-03-2024,2024-04-17,Typhoid,children_0-5,32786,27873,Private Clinic,Cold chain maintained
VAC-IND-00268,India,Assam,Guwahati,2023-04-09,2023-05-23,DTP,all_adults,13144,9456,UNICEF,
VAC-IND-00269,India,Karnataka,Bengaluru,2024-09-08,2024-09-17,Influenza,all_adults,71272,60176,UNICEF,
VAC-IND-00270,India,Kerala,Kannur,2024-02-11,2024-04-03,Polio,all_adults,137639,74440,Local Health Dept,
VAC-IND-00271,India,Odisha,Puri,2024-11-08,2024-11-11,DTP,elderly_60+,29448,27811,UNICEF,Door-to-door drive
VAC-IND-00272,India, KERALA,Kozhikode,2024-04-18,2024-05-09,Typhoid,children_0-5,13628,5587,Local Health Dept,
VAC-IND-00273,India,Kerala,Thiruvananthapuram,2023-04-04,2023-04-15,Hepatitis B,pregnant_women,45198,37725,UNICEF,
VAC-IND-00274,India,West Bengal,Siliguri,2025-07-23,2025-08-19,Typhoid,elderly_60+,125869,110218,UNICEF,Mass camp at community centre
VAC-IND-00275,India,Delhi,Central Delhi,2025-05-02 15:51:36,2025-06-17,Hepatitis B,children_0-5,160754,126154,Red Cross,
VAC-IND-00276,India,West Bengal, SILIGURI,2023-04-05,2023-05-19,Typhoid,school_children_5-15,185198,174616,NHM,Reported delay due to rains
VAC-IND-00277,India,Odisha,Sambalpur,2023-07-15,2023-09-02,Influenza,healthcare_workers,91136,68673,,School-based campaign
VAC-IND-00278,India,Gujarat,Rajkot,2023-12-05,2024-01-08,Hepatitis B,elderly_60+,87242,24047,,Single-day mega camp
VAC-IND-00279,India,Kerala,Kannur,28-06-2025,2025-07-29,DTP,school_children_5-15,131167,41792,,
VAC-IND-00280,India,Rajasthan,Jaipur,06-07-2023,2023-08-17,Polio,all_adults,133757,112550,IAP,Mass camp at community centre
VAC-IND-00281,India,Gujarat,Vadodara,26-08-2025,2025-09-21,Influenza,children_0-5,30390,27669,IAP,Cold chain maintained
VAC-IND-00282,India,Uttar Pradesh,Lucknow,04-04-2023,2023-05-08,COVID-19,pregnant_women,188419,144955,NHM,
VAC-IND-00283,India,Karnataka, MANGALORE,09-08-2023,14/08/2023,DTP,school_children_5-15,176697,153436,,
VAC-IND-00284,India,Odisha,Bhubaneswar,05-06-2025,08/07/2025,Polio,elderly_60+,46952,20770,UNICEF,Reported delay due to rains
VAC-IND-00285,India, WEST BENGAL,Siliguri,2024-05-23,16/06/2024,DTP,healthcare_workers,119210,41953,,Reported delay due to rains
VAC-IND-00286,India,Rajasthan,Jodhpur,2024-02-16,2024-04-04,Polio,school_children_5-15,91016,35592,Red Cross,Reported delay due to rains
VAC-IND-00287,India,Uttar Pradesh,Meerut,2025-09-10,2025-10-25,MMR,all_adults,177248,175408,WHO,
VAC-IND-00288,India,Maharashtra,Mumbai,2024-02-14,2024-04-07,Typhoid,children_0-5,75634,24722,Local Health Dept,
VAC-IND-00289,India,Gujarat,Ahmedabad,04-04-2024,2024-05-12,Polio,pregnant_women,134435,131590,WHO,
VAC-IND-00290,India,Bihar,Bhagalpur,2023-04-21,2023-05-10,Polio,school_children_5-15,116646,106400,IAP,Hospital-based
VAC-IND-00291,India,Karnataka,Mangalore,2025-07-08,2025-08-23,DTP,children_0-5,46059,17032,Private Clinic,
VAC-IND-00292,India,Assam,Silchar,2023-01-12,01/03/2023,Hepatitis B,children_0-5,10970,7479,Local Health Dept,
VAC-IND-00293,India,Odisha,Rourkela,2025-12-12,2025-12-26,Hepatitis B,all_adults,132919,97765,UNICEF,Hospital-based
VAC-IND-00294,India,Uttar Pradesh,Varanasi,2024-08-24,2024-10-14,Polio,children_0-5,124980,123579,UNICEF,
VAC-IND-00295,India,Bihar,Purnia,2024-05-14 21:56:20,10/06/2024,Polio,pregnant_women,30220,23746,WHO,Reported delay due to rains
VAC-IND-00296,India,Rajasthan,Bikaner,2025-09-23,2025-11-22,Influenza,healthcare_workers,84468,29470,,
VAC-IND-00297,India, BIHAR,Gaya,18-05-2025,2025-06-03,Polio,children_0-5,184719,151037,,
VAC-IND-00298,India,Kerala,Thiruvananthapuram,31-12-2023,2024-02-07,DTP,all_adults,60175,38749,Private Clinic,
VAC-IND-00299,India, KERALA,Thrissur,2023-01-13,2023-02-24,MMR,healthcare_workers,196046,58237,UNICEF,Cold chain maintained
VAC-IND-00300,India, TAMIL NADU,Tiruchirappalli,2025-02-20,2025-04-06,Polio,all_adults,41479,17232,,
VAC-IND-00301,India,Odisha,Rourkela,2023-01-23,2023-03-02,Hepatitis B,all_adults,11450,,,
VAC-IND-00302,India, ODISHA,Rourkela,2024-03-09,2024-04-22,Hepatitis B,pregnant_women,37843,14802,,Mass camp at community centre
VAC-IND-00303,India,Rajasthan,Bikaner,2023-05-30,2023-06-06,MMR,pregnant_women,52251,42378,Red Cross,
VAC-IND-00304,India,Assam,Guwahati,2024-02-01,2024-03-03,Hepatitis B,healthcare_workers,173363,74621,IAP,
VAC-IND-00305,India,Uttar Pradesh,Kanpur,29-03-2024,2024-05-12,DTP,all_adults,94737,62405,State Govt,
VAC-IND-00306,India,Kerala,Kochi,17-06-2023,2023-08-13,Polio,children_0-5,141695,124486, UNICEF,Mass camp at community centre
VAC-IND-00307,India,Assam,Jorhat,2024-03-11 17:16:34,10/05/2024,MMR,all_adults,124259,44332,NHM,
VAC-IND-00308,India,Rajasthan,Alwar,2023-07-05,2023-08-09,Hepatitis B,school_children_5-15,63121,65481,Red Cross,
VAC-IND-00309,India,Delhi,West Delhi,27-10-2023,29/11/2023,Influenza,children_0-5,11095,10208,Local Health Dept,Mass camp at community centre
VAC-IND-00310,India,Rajasthan,Udaipur,2025-03-05,2025-04-06,COVID-19,school_children_5-15,10960,7501,,Cold chain maintained
VAC-IND-00311,India,Tamil Nadu,Salem,2023-12-23,2024-01-19,Hepatitis B,pregnant_women,171768,54757,Private Clinic,Hospital-based
VAC-IND-00312,India,Uttar Pradesh,Varanasi,24-09-2025,2025-11-22,Influenza,elderly_60+,132053,84068,UNICEF,
VAC-IND-00313,India,Delhi,South Delhi,2025-01-11,2025-03-07,Polio,children_0-5,60883,33817,State Govt,
VAC-IND-00314,India,Delhi,East Delhi,2023-02-15,2023-02-26,COVID-19,healthcare_workers,42739,42143,,Cold chain maintained
VAC-IND-00315,India,Rajasthan,Bikaner,08-02-2023,2023-03-29,DTP,healthcare_workers,74805,29155,State Govt,
VAC-IND-00316,India,West Bengal,Bardhaman,20-10-2023,2023-12-14,Influenza,school_children_5-15,163871,102116, IAP,
VAC-IND-00317,India,West Bengal,Darjeeling,2023-08-11,2023-09-16,Influenza,healthcare_workers,132714,134874,UNICEF,Mass camp at community centre
VAC-IND-00318,India,Rajasthan,Alwar,2023-08-29,2023-10-13,Typhoid,school_children_5-15,158697,32053,Private Clinic,Reported delay due to rains
VAC-IND-00319,India,Odisha,Sambalpur,2025-05-28,2025-07-21,COVID-19,all_adults,100438,95600,Red Cross,Hospital-based
VAC-IND-00320,India,Kerala,Kozhikode,2025-04-16,2025-04-19,Hepatitis B,children_0-5,2364,713,Private Clinic,
VAC-IND-00321,India,Kerala,Kochi,2025-05-22,2025-06-10,Hepatitis B,pregnant_women,141036,76132,Private Clinic,Single-day mega camp
VAC-IND-00322,India,Rajasthan,Bikaner,2024-01-02,2024-02-09,Polio,elderly_60+,80887,68360,UNICEF,
VAC-IND-00323,India,Delhi,Central Delhi,2024-03-15,2024-05-07,Polio,children_0-5,144830,118693,Red Cross,Mass camp at community centre
VAC-IND-00324,India, DELHI,East Delhi,2025-06-10,2025-06-29,DTP,healthcare_workers,21481,16889,,Mass camp at community centre
VAC-IND-00325,India,Delhi,East Delhi,2025-06-18,2025-08-14,Typhoid,healthcare_workers,136330,31671,,Hospital-based
VAC-IND-00326,India,Bihar,Patna,2025-01-06,09/01/2025,MMR,school_children_5-15,23265,17741, PRIVATE CLINIC,Hospital-based
VAC-IND-00327,India,Odisha,Bhubaneswar,2023-07-04,2023-08-22,Typhoid,pregnant_women,153312,156922,NHM,
VAC-IND-00328,India,West Bengal,Bardhaman,2023-01-10,2023-02-08,MMR,children_0-5,146941,67956,,Cold chain maintained
VAC-IND-00329,India,West Bengal,Bardhaman,17-09-2025,2025-11-07,Typhoid,children_0-5,120784,101072,,
VAC-IND-00330,India,Karnataka,Mysuru,2024-10-08,2024-11-02,Influenza,pregnant_women,3048,1687,UNICEF,
VAC-IND-00331,India,Delhi,East Delhi,2024-10-04,2024-12-03,DTP,school_children_5-15,48415,22145,NHM,Hospital-based
VAC-IND-00332,India,Karnataka,Mysuru,20-02-2024,2024-04-16,COVID-19,school_children_5-15,41393,16134,State Govt,Mass camp at community centre
VAC-IND-00333,India,Uttar Pradesh,Meerut,2024-10-07,2024-12-05,Hepatitis B,pregnant_women,72519,64589,Private Clinic,
VAC-IND-00334,India,West Bengal,Siliguri,2023-03-08,2023-04-05,Polio,healthcare_workers,46322,17152,State Govt,
VAC-IND-00335,India,Karnataka,Hubli,2023-07-26,2023-09-06,MMR,all_adults,49560,25453,IAP,
VAC-IND-00336,India,West Bengal,Howrah,17-01-2025,2025-02-06,Polio,elderly_60+,150291,105541,UNICEF,Hospital-based
VAC-IND-00337,India,West Bengal,Darjeeling,26-10-2023,2023-12-15,Influenza,school_children_5-15,3053,2656,,Reported delay due to rains
VAC-IND-00338,India,Tamil Nadu,Madurai,2023-04-08,2023-05-25,Typhoid,school_children_5-15,56983,42626, UNICEF,
VAC-IND-00339,India,Uttar Pradesh,Meerut,2024-06-11,2024-07-10,Hepatitis B,healthcare_workers,178649,87884,,
VAC-IND-00340,India,Bihar,Purnia,25-09-2025,2025-10-26,Polio,elderly_60+,100395,80863,Red Cross,
VAC-IND-00341,India,Assam,Tezpur,08-04-2025,2025-04-15,Polio,pregnant_women,90579,59648,Local Health Dept,
VAC-IND-00342,India,Gujarat,Vadodara,2025-12-02 13:10:11,2026-01-28,Polio,school_children_5-15,191281,104223, UNICEF,
VAC-IND-00343,India,Kerala,Kannur,2023-04-21,2023-05-19,COVID-19,school_children_5-15,22323,9552,Private Clinic,Hospital-based
VAC-IND-00344,India,Gujarat,Surat,2023-09-26,2023-10-09,Typhoid,all_adults,174445,120138,State Govt,Cold chain maintained
VAC-IND-00345,India,Delhi,West Delhi,2023-12-29,2024-01-30,Hepatitis B,school_children_5-15,167184,147462,,
VAC-IND-00346,India,Karnataka,Bengaluru,2025-06-23,2025-07-22, HEPATITIS B,elderly_60+,80079,,IAP,Mass camp at community centre
VAC-IND-00347,India,Gujarat,Rajkot,2024-09-05,2024-10-05,Hepatitis B,pregnant_women,157000,33292,NHM,
VAC-IND-00348,India,Delhi,East Delhi,2025-02-13,2025-02-21,Hepatitis B,school_children_5-15,63299,65085,Local Health Dept,
VAC-IND-00349,India,Kerala,Kochi,2023-10-07,2023-11-19,DTP,elderly_60+,119190,105463,,Mass camp at community centre
VAC-IND-00350,India,Maharashtra,Pune,2023-07-29,2023-08-09,COVID-19,elderly_60+,191106,,WHO,
VAC-IND-00351,India,Gujarat,Vadodara,2025-08-07,2025-08-12,MMR,all_adults,197257,54141,UNICEF,
VAC-IND-00352,India,Tamil Nadu,Tiruchirappalli,2023-01-26,2023-03-19,Influenza,school_children_5-15,101372,78333,WHO,Door-to-door drive
VAC-IND-00353,India,Karnataka,Hubli,2025-03-07,29/03/2025,Polio,healthcare_workers,42079,11179,,
VAC-IND-00354,India,Karnataka,Mangalore,17-04-2023,03/05/2023,COVID-19,elderly_60+,62357,33738,Local Health Dept,Single-day mega camp
VAC-IND-00355,India,Maharashtra,Mumbai,2025-08-31,2025-09-12,COVID-19,school_children_5-15,23956,21172,IAP,
VAC-IND-00356,India,Bihar, GAYA,2023-08-08,2023-08-25,MMR,all_adults,146868,128554,,
VAC-IND-00357,India,Delhi,North Delhi,2023-03-22,2023-04-22,Hepatitis B,elderly_60+,142774,53428,,
VAC-IND-00358,India,Assam,Tezpur,2023-11-25,2023-12-07,COVID-19,school_children_5-15,69535,43665,,School-based campaign
VAC-IND-00359,India,Assam,Silchar,2024-05-04,2024-05-11,Hepatitis B,school_children_5-15,141784,53242,State Govt,School-based campaign
VAC-IND-00360,India,Uttar Pradesh,Agra,2024-10-21,2024-11-26,Influenza,children_0-5,11975,4521,,
VAC-IND-00361,India,Assam,Jorhat,2025-09-30,2025-11-16,Polio,children_0-5,13367,12600,WHO,Hospital-based
VAC-IND-00362,India,Kerala,Kannur,2023-05-05,24/06/2023,COVID-19,healthcare_workers,109539,114762,Local Health Dept,Door-to-door drive
VAC-IND-00363,India,Kerala,Kochi,2025-11-29,2026-01-17,Polio,elderly_60+,101512,89271,Red Cross,Single-day mega camp
VAC-IND-00364,India,Bihar,Purnia,2025-01-03,2025-02-19,Hepatitis B,all_adults,27789,11468,,School-based campaign
VAC-IND-00365,India,Assam,Jorhat,2024-12-22 17:20:54,2025-01-17,Hepatitis B,elderly_60+,166500,118090,,
VAC-IND-00366,India,Gujarat,Rajkot,2025-03-24,29/03/2025,Influenza,pregnant_women,156675,,WHO,
VAC-IND-00367,India,Uttar Pradesh,Lucknow,2024-07-19 16:35:36,2024-08-27,Influenza,pregnant_women,10392,4635,IAP,
VAC-IND-00368,India,Tamil Nadu,Chennai,2025-03-29,2025-04-14,Influenza,all_adults,190182,164529,UNICEF,
VAC-IND-00369,India,Assam,Jorhat,10-06-2023,2023-08-01,Typhoid,elderly_60+,114350,38669,WHO,
VAC-IND-00370,India,Rajasthan,Jaipur,2024-10-15,2024-10-27,Polio,school_children_5-15,183415,49926,Private Clinic,
VAC-IND-00371,India,Tamil Nadu,Tiruchirappalli,2023-10-31,2023-11-08,MMR,children_0-5,195879,143820,Private Clinic,School-based campaign
VAC-IND-00372,India,Gujarat,Bhavnagar,2024-02-10,2024-03-25,Hepatitis B,elderly_60+,147606,125946,,
VAC-IND-00373,India,Assam, GUWAHATI,2023-08-19,2023-09-18,Polio,children_0-5,50435,49007,Local Health Dept,Reported delay due to rains
VAC-IND-00374,India,Gujarat,Bhavnagar,2023-10-26,2023-12-20,COVID-19,school_children_5-15,180162,58527,WHO,School-based campaign
VAC-IND-00375,India,Tamil Nadu,Chennai,2024-12-04,2024-12-14,Polio,healthcare_workers,124019,52198,NHM,Cold chain maintained
VAC-IND-00376,India,Assam,Dibrugarh,2023-02-07,2023-04-08,MMR,elderly_60+,11898,3363,,
VAC-IND-00377,India,Bihar,Bhagalpur,07-01-2025,2025-01-11,Hepatitis B,school_children_5-15,170739,133945,UNICEF,
VAC-IND-00378,India,Rajasthan,Jaipur,2024-01-17,2024-02-18,Hepatitis B,pregnant_women,187269,102305,IAP,
VAC-IND-00379,India,Bihar,Bhagalpur,2024-12-28,15/01/2025,Polio,pregnant_women,131900,34507,Private Clinic,Mass camp at community centre
VAC-IND-00380,India,Tamil Nadu,Coimbatore,2023-11-07,2023-12-05,Polio,healthcare_workers,23514,21764,NHM,
VAC-IND-00381,India,Tamil Nadu,Salem,2024-11-05,2024-11-16,Typhoid,elderly_60+,36827,29779, RED CROSS,
VAC-IND-00382,India, DELHI,West Delhi,2023-11-20,2023-12-28,Typhoid,elderly_60+,189097,121075,WHO,Single-day mega camp
VAC-IND-00383,India,Tamil Nadu,Tiruchirappalli,2024-07-14,2024-07-29,Hepatitis B,pregnant_women,48930,49892,NHM,Hospital-based
VAC-IND-00384,India,Uttar Pradesh,Lucknow,2025-09-03,2025-10-30,Typhoid,all_adults,187151,85658,State Govt,
VAC-IND-00385,India,Maharashtra,Nashik,2023-01-31 13:14:47,17/03/2023,DTP,healthcare_workers,199146,86248,State Govt,
VAC-IND-00386,India,West Bengal,Siliguri,2023-03-27,2023-05-21,Polio,school_children_5-15,82524,85347,WHO,
VAC-IND-00387,India,Maharashtra,Pune,2025-11-28,2026-01-17,COVID-19,elderly_60+,102054,103070,Local Health Dept,Cold chain maintained
VAC-IND-00388,India,Tamil Nadu,Tiruchirappalli,2023-12-07,18/01/2024,DTP,school_children_5-15,181367,73560,,
VAC-IND-00389,India,Assam,Tezpur,2023-10-05,2023-10-28,DTP,children_0-5,47391,22711,Local Health Dept,School-based campaign
VAC-IND-00390,India,Kerala,Thiruvananthapuram,22-08-2023,2023-10-04,Typhoid,healthcare_workers,137815,122835,Red Cross,
VAC-IND-00391,India,Delhi,North Delhi,2023-11-04,2023-11-16,MMR,school_children_5-15,187158,118187,State Govt,
VAC-IND-00392,India, DELHI,South Delhi,2023-01-08,2023-01-27,Typhoid,children_0-5,130950,97427,State Govt,
VAC-IND-00393,India,Gujarat,Ahmedabad,2023-01-14,2023-02-21,COVID-19,elderly_60+,165293,87488,,
