outbreak_id,disease,report_date,country,state,district,cases_reported,deaths,severity,confirmed,source_url,notes
OUT-IND-00924,COVID-19,2024-07-06,India,Maharashtra,Mumbai,886,56,low,Unknown,https://news.example/924,Spike after monsoon
OUT-IND-00925,Dengue,2024-09-10,India,Karnataka,Hubli,979,51,low,False,https://news.example/925,
OUT-IND-00926,Cholera,2024-10-24,India,Rajasthan,Jaipur,4856,6,low,Unknown,https://news.example/926,
OUT-IND-00927,Kala-azar,2024-01-30,India,Tamil Nadu,Chennai,207,1,low,Unknown,,Lab confirmed cases
OUT-IND-00928,Scrub Typhus,2024-11-29 16:46:52,India,West Bengal,Darjeeling,3540,19,moderate,True,https://news.example/928,
OUT-IND-00929,COVID-19,2025-05-06,India,Assam,Silchar,1124,9,low,False,https://news.example/929,Hospital admissions rising
OUT-IND-00930,COVID-19,2023-08-24,India,Delhi,West Delhi,2841,221,low,True,,Reported by PHC
OUT-IND-00931,COVID-19,03-06-2023,India,Assam,Silchar,3185,,low,True,,Spike after monsoon
OUT-IND-00932,Cholera,2025-01-26,India,Odisha,Puri,2900,230,moderate,False,https://news.example/932,Hospital admissions rising
OUT-IND-00933,Kala-azar,2024-08-07 19:22:54,India,Karnataka,Bengaluru,470,32,low,False,https://news.example/933,
OUT-IND-00934,Measles,2025-02-28,India,Maharashtra,Thane,4617,97,moderate,True,https://news.example/934,
OUT-IND-00935,Kala-azar,2025-09-28,India,Tamil Nadu,Salem,771,26,low,True,https://news.example/935,
OUT-IND-00936,Dengue,2024-10-18,India,Gujarat,Vadodara,972,1,moderate,Unknown,,
OUT-IND-00937,Cholera,2025-01-25,India,Rajasthan,Jodhpur,2288,172,moderate,Unknown,https://news.example/937,Under investigation
OUT-IND-00938,Measles,2023-02-01,India,Assam,Dibrugarh,3139,156,low,False,https://news.example/938,Under investigation
OUT-IND-00939,Influenza,2023-12-01,India,Gujarat,Rajkot,3395,42,moderate,False,https://news.example/939,
OUT-IND-00940,Hepatitis A,2024-12-06 20:30:53,India,Assam,Tezpur,4596,16,low,True,https://news.example/940,
OUT-IND-00941,Hepatitis A,2023-02-24,India,Gujarat,Ahmedabad,4621,9,low,False,https://news.example/941,
OUT-IND-00942,Cholera,2024-03-13,India,Karnataka,Mangalore,2310,159,low,Unknown,,Cluster in school
OUT-IND-00943,Dengue,2025-05-24 18:40:03,India,Rajasthan,Bikaner,3478,249,high,False,https://news.example/943,Lab confirmed cases
OUT-IND-00944,Measles,2023-06-12,India,Odisha,Bhubaneswar,504,35,low,False,,Hospital admissions rising
OUT-IND-00945,COVID-19,2023-06-23,India,West Bengal,Kolkata,3662,243,moderate,False,https://news.example/945,Cluster in school
OUT-IND-00946,Measles,2024-10-26,India,Delhi,South Delhi,1852,33,low,True,https://news.example/946,Hospital admissions rising
OUT-IND-00947,Cholera,2024-05-31,India,Gujarat,Rajkot,2778,27,moderate,Unknown,https://news.example/947,
OUT-IND-00948,Hepatitis A,2024-09-24,India,Tamil Nadu,Salem,286,12,low,True,https://news.example/948,Hospital admissions rising
OUT-IND-00949,Influenza,2024-09-01,India,Rajasthan,Alwar,130,10,low,False,https://news.example/949,Lab confirmed cases
OUT-IND-00950,Kala-azar,2024-09-29,India,Uttar Pradesh,Meerut,3890,196,low,Unknown,https://news.example/950,Lab confirmed cases
OUT-IND-00951,COVID-19,2023-04-22,India,Karnataka,Mysuru,2599,20,moderate,Unknown,https://news.example/951,Lab confirmed cases
OUT-IND-00952,Cholera,2025-07-15,India,West Bengal,Siliguri,560,36,low,False,,Hospital admissions rising
OUT-IND-00953,Kala-azar,2024-10-28,India,Karnataka,Belgaum,2381,83,high,Unknown,,
OUT-IND-00954,Scrub Typhus,2023-12-21,India,Odisha,Puri,2722,13,low,False,https://news.example/954,Hospital admissions rising
OUT-IND-00955,Cholera,2024-02-07,India,Delhi,East Delhi,4780,180,low,Unknown,https://news.example/955,Hospital admissions rising
OUT-IND-00956,COVID-19,11-11-2023,India,Odisha,Puri,1108,,low,Unknown,,
OUT-IND-00957,COVID-19,2025-04-15,India,Delhi,West Delhi,4884,93,low,False,https://news.example/957,
OUT-IND-00958,Hepatitis A,2025-03-25,India,Assam,Guwahati,115,0,low,False,https://news.example/958,Reported by PHC
OUT-IND-00959,Measles,2023-11-17,India,Delhi,North Delhi,3964,150,moderate,Unknown,https://news.example/959,Hospital admissions rising
OUT-IND-00960,Cholera,2025-11-23,India,Assam,Silchar,368,11,low,True,https://news.example/960,Cluster in school
OUT-IND-00961,Influenza,2024-06-08,India,Delhi,South Delhi,1926,110,low,Unknown,https://news.example/961,Hospital admissions rising
OUT-IND-00962,Hepatitis A,05-03-2025,India,Tamil Nadu,Coimbatore,2743,123,low,True,https://news.example/962,
OUT-IND-00963,Dengue,2024-06-09,India,Assam,Guwahati,3911,93,moderate,True,https://news.example/963,
OUT-IND-00964,Cholera,2025-03-18,India,Gujarat,Vadodara,3378,254,moderate,False,https://news.example/964,
OUT-IND-00965,Influenza,2024-04-16,India,Delhi,North Delhi,3467,125,moderate,Unknown,,
OUT-IND-00966,Hepatitis A,31-01-2025,India,West Bengal,Bardhaman,2969,114,moderate,False,https://news.example/966,Reported by PHC
OUT-IND-00967,Scrub Typhus,2023-04-24,India,Rajasthan,Jaipur,1441,28,moderate,False,https://news.example/967,
OUT-IND-00968,Influenza,2024-01-11,India,Odisha,Bhubaneswar,723,44,moderate,Unknown,,Hospital admissions rising
OUT-IND-00969,Cholera,2025-03-19,India,Kerala,Thrissur,3616,152,low,Unknown,https://news.example/969,Spike after monsoon
OUT-IND-00970,Cholera,2024-11-20,India,Bihar,Purnia,3285,8,low,False,,Cluster in school
OUT-IND-00971,Cholera,2023-06-08,India,Maharashtra,Nagpur,463,29,moderate,Unknown,https://news.example/971,Spike after monsoon
OUT-IND-00972,Measles,15-01-2025,India,Kerala,Kochi,1601,121,moderate,Unknown,https://news.example/972,Under investigation
OUT-IND-00973,Dengue,2024-10-11,India,Gujarat,Surat,4458,235,low,True,https://news.example/973,Reported by PHC
OUT-IND-00974,Hepatitis A,2024-01-09,India,Gujarat,Ahmedabad,4958,391,moderate,True,https://news.example/974,Lab confirmed cases
OUT-IND-00975,COVID-19,2023-09-18,India,Maharashtra,Mumbai,1777,26,low,True,https://news.example/975,
OUT-IND-00976,Cholera,2023-11-17,India,West Bengal,Kolkata,3560,274,low,False,https://news.example/976,Spike after monsoon
OUT-IND-00977,Kala-azar,20-12-2023,India,Rajasthan,Udaipur,3068,151,low,False,https://news.example/977,Hospital admissions rising
OUT-IND-00978,Scrub Typhus,2023-11-17,India,Uttar Pradesh,Meerut,3020,33,moderate,False,https://news.example/978,
OUT-IND-00979,Hepatitis A,06-11-2023,India,Karnataka,Bengaluru,4481,90,moderate,True,https://news.example/979,Reported by PHC
OUT-IND-00980,Hepatitis A,2025-10-16,India,Rajasthan,Alwar,1589,104,low,True,https://news.example/980,
OUT-IND-00981,Cholera,2024-07-21,India,Tamil Nadu,Tiruchirappalli,2630,175,low,Unknown,,Spike after monsoon
OUT-IND-00982,Kala-azar,2023-04-11,India,Rajasthan,Udaipur,403,30,low,Unknown,https://news.example/982,Reported by PHC
OUT-IND-00983,Hepatitis A,2023-01-25,India,Rajasthan,Jaipur,87,4,high,Unknown,https://news.example/983,Hospital admissions rising
OUT-IND-00984,Scrub Typhus,2025-10-20,India,Tamil Nadu,Madurai,4820,272,moderate,Unknown,https://news.example/984,
OUT-IND-00985,Influenza,06-03-2025,India,Bihar,Bhagalpur,1985,59,low,False,https://news.example/985,Lab confirmed cases
OUT-IND-00986,Influenza,2023-10-30,India,Karnataka,Hubli,3526,87,low,Unknown,https://news.example/986,
OUT-IND-00987,Dengue,2024-02-28,India,Gujarat,Vadodara,4086,160,low,True,,
OUT-IND-00988,Influenza,25-09-2023,India,Tamil Nadu,Tiruchirappalli,217,13,low,True,https://news.example/988,Under investigation
OUT-IND-00989,Influenza,2023-02-02,India,West Bengal,Siliguri,2598,155,low,False,https://news.example/989,Hospital admissions rising
OUT-IND-00990,Kala-azar,2025-01-17,India,West Bengal,Siliguri,3615,269,low,False,https://news.example/990,Under investigation
OUT-IND-00991,Scrub Typhus,2025-07-16,India,Bihar,Bhagalpur,928,68,low,False,https://news.example/991,Lab confirmed cases
OUT-IND-00992,Measles,12-05-2024,India,Kerala,Kannur,2623,122,low,False,https://news.example/992,Cluster in school
OUT-IND-00993,Hepatitis A,2024-03-31,India,Kerala,Kochi,4221,189,low,True,https://news.example/993,
OUT-IND-00994,Dengue,2025-10-06,India,Uttar Pradesh,Varanasi,4407,113,low,True,https://news.example/994,Spike after monsoon
OUT-IND-00995,Cholera,2023-01-26,India,Maharashtra,Nagpur,2873,112,low,False,https://news.example/995,
OUT-IND-00996,Influenza,2024-07-21,India,Assam,Dibrugarh,1515,16,moderate,Unknown,https://news.example/996,Spike after monsoon
OUT-IND-00997,Hepatitis A,2024-05-20 01:49:48,India,Assam,Dibrugarh,3330,103,low,True,https://news.example/997,Reported by PHC
OUT-IND-00998,Hepatitis A,2023-02-11,India,Uttar Pradesh,Meerut,1282,93,moderate,Unknown,https://news.example/998,Spike after monsoon
OUT-IND-00999,Hepatitis A,2025-08-21,India,Bihar,Bhagalpur,4523,359,moderate,True,https://news.example/999,
OUT-IND-01000,Kala-azar,21-11-2025,India,Gujarat,Surat,3583,210,low,False,https://news.example/1000,Hospital admissions rising
OUT-IND-01001,Dengue,2023-04-24,India,Uttar Pradesh,Lucknow,2395,93,moderate,False,https://news.example/1001,
OUT-IND-01002,Scrub Typhus,2023-02-05 19:14:45,India,Bihar,Patna,1491,18,low,True,https://news.example/1002,
OUT-IND-01003,Hepatitis A,2024-11-12,India,Karnataka,Bengaluru,643,27,low,True,https://news.example/1003,
OUT-IND-01004,Dengue,2024-10-08,India,Delhi,North Delhi,4836,283,low,True,https://news.example/1004,Lab confirmed cases
OUT-IND-01005,Scrub Typhus,07-10-2024,India,Gujarat,Vadodara,4511,186,low,False,https://news.example/1005,Lab confirmed cases
OUT-IND-01006,Hepatitis A,2025-01-29,India,Rajasthan,Jodhpur,3715,12,low,True,https://news.example/1006,Hospital admissions rising
OUT-IND-01007,Kala-azar,2023-09-21,India,Delhi,Central Delhi,2602,62,low,True,https://news.example/1007,Cluster in school
OUT-IND-01008,Scrub Typhus,2023-11-15,India,Karnataka,Hubli,4699,43,low,True,https://news.example/1008,Spike after monsoon
OUT-IND-01009,Scrub Typhus,14-03-2023,India,Odisha,Cuttack,4336,110,low,Unknown,https://news.example/1009,
OUT-IND-01010,Kala-azar,2025-05-17,India,Rajasthan,Jaipur,1630,108,low,False,,Hospital admissions rising
OUT-IND-01011,Hepatitis A,2024-12-29,India,Uttar Pradesh,Meerut,1995,83,low,True,https://news.example/1011,Lab confirmed cases
OUT-IND-01012,Dengue,2024-12-25 09:02:11,India,Gujarat,Surat,2689,205,moderate,Unknown,https://news.example/1012,Under investigation
OUT-IND-01013,Measles,17-10-2024,India,Bihar,Purnia,4331,108,low,Unknown,https://news.example/1013,Reported by PHC
OUT-IND-01014,COVID-19,2023-02-13,India,Maharashtra,Thane,936,,low,False,,Hospital admissions rising
OUT-IND-01015,Kala-azar,2023-08-28,India,Assam,Dibrugarh,113,1,low,Unknown,https://news.example/1015,
OUT-IND-01016,COVID-19,2025-06-13,India,Bihar,Muzaffarpur,2331,,low,Unknown,https://news.example/1016,
OUT-IND-01017,Dengue,2024-09-08,India,Uttar Pradesh,Meerut,4537,66,moderate,True,https://news.example/1017,Under investigation
OUT-IND-01018,Dengue,2024-09-27,India,Bihar,Muzaffarpur,2522,85,low,False,https://news.example/1018,Lab confirmed cases
OUT-IND-01019,Cholera,2025-03-17,India,Bihar,Gaya,1783,124,low,True,https://news.example/1019,Reported by PHC
OUT-IND-01020,Scrub Typhus,09-12-2025,India,Gujarat,Ahmedabad,1931,75,moderate,Unknown,,Reported by PHC
OUT-IND-01021,Scrub Typhus,14-03-2023,India,West Bengal,Darjeeling,286,6,low,Unknown,https://news.example/1021,Reported by PHC
OUT-IND-01022,Hepatitis A,2024-10-09,India,Gujarat,Surat,84,3,low,False,,Under investigation
OUT-IND-01023,Dengue,16-10-2025,India,Karnataka,Bengaluru,4834,59,moderate,False,https://news.example/1023,
OUT-IND-01024,Scrub Typhus,2024-08-25,India,Karnataka,Belgaum,890,70,low,True,,
OUT-IND-01025,Hepatitis A,2025-01-27,India,West Bengal,Darjeeling,916,44,low,True,,Hospital admissions rising
OUT-IND-01026,Kala-azar,28-11-2023,India,West Bengal,Darjeeling,4785,255,moderate,Unknown,https://news.example/1026,Reported by PHC
OUT-IND-01027,Hepatitis A,2023-05-03,India,Maharashtra,Thane,4142,231,low,True,https://news.example/1027,Spike after monsoon
OUT-IND-01028,COVID-19,17-03-2023,India,Kerala,Kannur,1414,105,low,False,https://news.example/1028,
OUT-IND-01029,Scrub Typhus,2025-01-27,India,Tamil Nadu,Chennai,2141,88,moderate,Unknown,https://news.example/1029,Cluster in school
OUT-IND-01030,Hepatitis A,08-08-2024,India,Odisha,Sambalpur,3024,168,moderate,Unknown,https://news.example/1030,Spike after monsoon
OUT-IND-01031,Scrub Typhus,2024-06-04,India,Rajasthan,Jaipur,3974,69,low,True,https://news.example/1031,Cluster in school
OUT-IND-01032,Scrub Typhus,01-10-2024,India,Uttar Pradesh,Kanpur,3894,1,moderate,False,https://news.example/1032,
OUT-IND-01033,Cholera,07-01-2023,India,Tamil Nadu,Madurai,3567,97,low,False,,
OUT-IND-01034,Cholera,21-10-2023,India,Rajasthan,Jodhpur,3525,45,low,False,https://news.example/1034,
OUT-IND-01035,Scrub Typhus,2024-12-21,India,Maharashtra,Thane,1086,80,low,True,https://news.example/1035,
OUT-IND-01036,Measles,2023-05-07,India,Rajasthan,Alwar,2244,134,high,Unknown,,Cluster in school
OUT-IND-01037,Hepatitis A,2024-02-25,India,West Bengal,Darjeeling,1511,27,low,True,https://news.example/1037,
OUT-IND-01038,Kala-azar,2024-05-21,India,Delhi,East Delhi,3355,228,high,False,https://news.example/1038,Hospital admissions rising
OUT-IND-01039,Measles,2023-09-11,India,Rajasthan,Alwar,2400,137,high,Unknown,https://news.example/1039,Reported by PHC
OUT-IND-01040,Scrub Typhus,2024-07-03,India,Assam,Silchar,1589,51,low,False,https://news.example/1040,
OUT-IND-01041,Hepatitis A,17-06-2024,India,West Bengal,Bardhaman,4945,2,high,False,,Lab confirmed cases
OUT-IND-01042,Hepatitis A,04-03-2024,India,Bihar,Purnia,261,12,low,Unknown,https://news.example/1042,Cluster in school
OUT-IND-01043,Kala-azar,2023-01-31,India,Gujarat,Bhavnagar,2478,53,low,Unknown,,
OUT-IND-01044,Influenza,2025-11-14,India,Bihar,Patna,3261,5,low,False,,Spike after monsoon
OUT-IND-01045,Influenza,2025-01-18 02:07:22,India,Rajasthan,Alwar,2262,171,moderate,Unknown,https://news.example/1045,
OUT-IND-01046,Influenza,2024-10-12,India,Tamil Nadu,Chennai,692,,low,False,,Hospital admissions rising
OUT-IND-01047,Hepatitis A,2024-12-24,India,Odisha,Puri,3254,72,low,Unknown,,
OUT-IND-01048,Cholera,2023-09-27,India,Rajasthan,Alwar,2760,200,low,Unknown,,Hospital admissions rising
OUT-IND-01049,Dengue,2023-03-30 04:04:03,India,Karnataka,Mangalore,4337,39,low,False,https://news.example/1049,Under investigation
OUT-IND-01050,Scrub Typhus,2025-12-08,India,West Bengal,Darjeeling,4624,244,moderate,True,https://news.example/1050,Hospital admissions rising
OUT-IND-01051,Hepatitis A,2025-12-28,India,Uttar Pradesh,Lucknow,4525,200,low,Unknown,https://news.example/1051,
OUT-IND-01052,Measles,2024-02-06,India,Karnataka,Hubli,3715,143,moderate,Unknown,,
OUT-IND-01053,Hepatitis A,29-11-2024,India,Maharashtra,Mumbai,3205,20,low,Unknown,,Lab confirmed cases
OUT-IND-01054,Influenza,30-10-2024,India,Tamil Nadu,Salem,3678,273,moderate,Unknown,,
OUT-IND-01055,Cholera,2024-11-07 04:38:50,India,Rajasthan,Jaipur,1698,116,moderate,True,https://news.example/1055,
OUT-IND-01056,COVID-19,2024-05-24,India,Tamil Nadu,Salem,2423,94,low,Unknown,,Under investigation
OUT-IND-01057,Influenza,2024-07-03,India,Uttar Pradesh,Meerut,427,11,moderate,False,https://news.example/1057,
OUT-IND-01058,Hepatitis A,2025-01-06 20:23:41,India,Gujarat,Vadodara,140,5,low,Unknown,https://news.example/1058,
OUT-IND-01059,Kala-azar,2023-03-06,India,Odisha,Puri,445,7,low,True,,Spike after monsoon
OUT-IND-01060,Cholera,2023-01-05,India,Assam,Tezpur,1717,95,moderate,Unknown,https://news.example/1060,
OUT-IND-01061,Measles,2023-03-05,India,Tamil Nadu,Tiruchirappalli,1638,53,low,True,https://news.example/1061,
OUT-IND-01062,Scrub Typhus,2024-02-29,India,West Bengal,Kolkata,3177,33,moderate,False,https://news.example/1062,
OUT-IND-01063,Hepatitis A,2023-04-18 04:12:06,India,Kerala,Kozhikode,64,0,moderate,True,https://news.example/1063,
OUT-IND-01064,Kala-azar,2023-04-05,India,Odisha,Rourkela,903,46,low,True,https://news.example/1064,
OUT-IND-01065,Measles,2024-04-21,India,West Bengal,Siliguri,1289,28,low,False,,
OUT-IND-01066,Cholera,2024-05-06,India,Tamil Nadu,Chennai,231,5,moderate,Unknown,https://news.example/1066,Hospital admissions rising
OUT-IND-01067,Hepatitis A,2025-04-28,India,Maharashtra,Nashik,3469,,low,True,https://news.example/1067,Reported by PHC
OUT-IND-01068,Hepatitis A,2023-06-16,India,Gujarat,Vadodara,4752,241,low,False,,Cluster in school
OUT-IND-01069,Cholera,2023-12-01,India,Odisha,Rourkela,1000,59,high,Unknown,https://news.example/1069,Under investigation
OUT-IND-01070,COVID-19,2024-05-25,India,West Bengal,Bardhaman,868,14,low,False,,
OUT-IND-01071,Dengue,2024-09-30 09:26:28,India,Odisha,Sambalpur,1777,52,low,Unknown,https://news.example/1071,
OUT-IND-01072,Influenza,2025-04-03,India,Bihar,Muzaffarpur,2542,81,moderate,Unknown,https://news.example/1072,Lab confirmed cases
OUT-IND-01073,Dengue,2023-09-08,India,Tamil Nadu,Chennai,744,25,moderate,True,https://news.example/1073,
OUT-IND-01074,Measles,2023-09-15,India,Kerala,Thiruvananthapuram,4361,46,moderate,Unknown,https://news.example/1074,
OUT-IND-01075,Kala-azar,2024-10-13,India,Maharashtra,Pune,3119,214,low,True,,
OUT-IND-01076,Measles,27-03-2025,India,Tamil Nadu,Coimbatore,3586,76,moderate,True,,
OUT-IND-01077,Influenza,2023-09-08,India,Tamil Nadu,Chennai,3876,149,moderate,False,,
OUT-IND-01078,Kala-azar,2024-08-24,India,Maharashtra,Nashik,601,27,high,False,https://news.example/1078,Cluster in school
OUT-IND-01079,Influenza,2023-11-01,India,Kerala,Kozhikode,3462,75,low,False,https://news.example/1079,
OUT-IND-01080,Influenza,2024-07-07,India,Kerala,Kannur,2577,,low,False,https://news.example/1080,
OUT-IND-01081,Hepatitis A,2024-04-03,India,Gujarat,Ahmedabad,2381,190,moderate,True,https://news.example/1081,
OUT-IND-01082,Influenza,2023-04-04,India,Rajasthan,Alwar,4388,350,moderate,False,https://news.example/1082,
OUT-IND-01083,COVID-19,2023-08-07,India,Maharashtra,Nagpur,2644,71,moderate,False,https://news.example/1083,
OUT-IND-01084,Kala-azar,2025-01-30 20:54:38,India,Odisha,Cuttack,3841,244,low,Unknown,https://news.example/1084,
OUT-IND-01085,Cholera,17-09-2025,India,Karnataka,Bengaluru,2620,1,moderate,True,https://news.example/1085,Spike after monsoon
OUT-IND-01086,Kala-azar,2025-03-25,India,Rajasthan,Udaipur,3668,9,moderate,False,,
OUT-IND-01087,Dengue,2024-12-18,India,Maharashtra,Thane,4674,34,low,False,https://news.example/1087,
OUT-IND-01088,Scrub Typhus,2023-12-19,India,West Bengal,Darjeeling,3490,48,low,False,https://news.example/1088,Spike after monsoon
OUT-IND-01089,Influenza,2025-11-16,India,Delhi,East Delhi,213,17,high,Unknown,https://news.example/1089,Hospital admissions rising
OUT-IND-01090,Cholera,2023-11-04 03:29:59,India,Kerala,Thiruvananthapuram,4773,71,moderate,True,https://news.example/1090,
OUT-IND-01091,Scrub Typhus,2025-03-10,India,Delhi,North Delhi,1123,88,moderate,True,https://news.example/1091,Reported by PHC
OUT-IND-01092,Hepatitis A,2023-12-25,India,Kerala,Kannur,952,33,low,False,https://news.example/1092,Hospital admissions rising
OUT-IND-01093,COVID-19,2024-02-17,India,Karnataka,Mysuru,4030,250,moderate,True,https://news.example/1093,Spike after monsoon
OUT-IND-01094,Hepatitis A,2023-01-25,India,Odisha,Cuttack,1517,76,low,False,https://news.example/1094,Reported by PHC
OUT-IND-01095,Dengue,2024-08-11,India,Kerala,Thrissur,413,21,high,True,https://news.example/1095,
OUT-IND-01096,Measles,2025-01-05,India,Assam,Silchar,4485,311,moderate,Unknown,https://news.example/1096,
OUT-IND-01097,Cholera,2025-07-31,India,Gujarat,Surat,3718,266,moderate,True,https://news.example/1097,Lab confirmed cases
OUT-IND-01098,Dengue,2023-11-01,India,Delhi,West Delhi,2627,168,moderate,True,,
OUT-IND-01099,COVID-19,2024-01-20,India,Gujarat,Vadodara,364,8,low,Unknown,https://news.example/1099,Under investigation
OUT-IND-01100,Kala-azar,2023-12-16,India,Odisha,Bhubaneswar,1034,21,high,Unknown,https://news.example/1100,Cluster in school
OUT-IND-01101,Hepatitis A,2023-05-02 23:36:19,India,Odisha,Puri,1698,26,low,True,https://news.example/1101,Reported by PHC
OUT-IND-01102,Dengue,2025-09-09,India,Rajasthan,Jodhpur,1015,14,low,Unknown,https://news.example/1102,
OUT-IND-01103,Influenza,2024-03-04,India,Rajasthan,Jaipur,3051,59,low,False,https://news.example/1103,
OUT-IND-01104,Influenza,2024-02-09,India,Rajasthan,Jaipur,2280,112,moderate,True,https://news.example/1104,
OUT-IND-01105,Dengue,2024-05-27,India,Gujarat,Ahmedabad,3242,187,low,True,https://news.example/1105,Hospital admissions rising
OUT-IND-01106,Dengue,2024-04-21 10:41:32,India,Maharashtra,Nagpur,4250,104,high,Unknown,https://news.example/1106,
OUT-IND-01107,Hepatitis A,2024-01-02,India,Bihar,Purnia,1904,82,low,True,https://news.example/1107,
OUT-IND-01108,Influenza,2023-12-06 16:31:47,India,Assam,Tezpur,2901,17,high,False,https://news.example/1108,
OUT-IND-01109,Influenza,02-07-2025,India,Karnataka,Bengaluru,3124,174,moderate,True,https://news.example/1109,Lab confirmed cases
OUT-IND-01110,Influenza,2023-07-24,India,Karnataka,Bengaluru,566,44,low,True,https://news.example/1110,
OUT-IND-01111,Hepatitis A,2024-05-16,India,Maharashtra,Thane,935,32,moderate,True,https://news.example/1111,
OUT-IND-01112,COVID-19,2025-09-21,India,Maharashtra,Pune,1731,,low,Unknown,https://news.example/1112,Spike after monsoon
OUT-IND-01113,COVID-19,2023-09-23,India,Uttar Pradesh,Meerut,1179,50,low,False,https://news.example/1113,
OUT-IND-01114,Influenza,2024-07-06 07:09:23,India,West Bengal,Bardhaman,2632,108,high,True,https://news.example/1114,
OUT-IND-01115,Dengue,2023-09-03,India,West Bengal,Siliguri,3689,17,moderate,False,https://news.example/1115,Lab confirmed cases
OUT-IND-01116,Kala-azar,2024-10-19,India,Karnataka,Mangalore,4401,309,moderate,False,https://news.example/1116,
OUT-IND-01117,Kala-azar,2025-07-03 23:44:46,India,West Bengal,Howrah,4413,228,low,True,,
OUT-IND-01118,Kala-azar,2024-10-29,India,Kerala,Kozhikode,2299,,moderate,True,,Hospital admissions rising
OUT-IND-01119,Dengue,2024-05-12,India,Assam,Tezpur,197,8,moderate,True,https://news.example/1119,
OUT-IND-01120,Dengue,2023-02-09,India,West Bengal,Siliguri,2088,69,high,False,https://news.example/1120,
OUT-IND-01121,Influenza,2024-08-24,India,Maharashtra,Mumbai,2400,65,moderate,False,https://news.example/1121,Hospital admissions rising
OUT-IND-01122,Scrub Typhus,2025-06-21,India,Tamil Nadu,Salem,2960,72,high,Unknown,https://news.example/1122,Cluster in school
OUT-IND-01123,Cholera,2024-10-09,India,West Bengal,Darjeeling,496,12,low,Unknown,https://news.example/1123,Reported by PHC
OUT-IND-01124,Cholera,2023-12-16,India,Rajasthan,Jaipur,875,49,low,Unknown,https://news.example/1124,Spike after monsoon
OUT-IND-01125,COVID-19,2024-11-06,India,Uttar Pradesh,Meerut,2526,86,high,False,https://news.example/1125,Spike after monsoon
OUT-IND-01126,Influenza,2024-07-16,India,Kerala,Kannur,3967,198,moderate,True,https://news.example/1126,Lab confirmed cases
OUT-IND-01127,COVID-19,2023-09-07,India,Delhi,South Delhi,3294,83,low,False,,
OUT-IND-01128,Measles,2025-05-08,India,Tamil Nadu,Tiruchirappalli,4138,92,low,False,,Lab confirmed cases
OUT-IND-01129,Measles,30-06-2023,India,Rajasthan,Jaipur,1984,32,low,Unknown,https://news.example/1129,Reported by PHC
OUT-IND-01130,COVID-19,2024-10-26 02:45:54,India,Assam,Jorhat,2181,76,high,Unknown,https://news.example/1130,Spike after monsoon
OUT-IND-01131,Hepatitis A,06-06-2024,India,West Bengal,Howrah,1923,148,low,Unknown,https://news.example/1131,Lab confirmed cases
OUT-IND-01132,Hepatitis A,03-09-2025,India,Rajasthan,Jaipur,3920,244,low,False,https://news.example/1132,Hospital admissions rising
OUT-IND-01133,Hepatitis A,2024-10-20,India,Rajasthan,Jaipur,1213,72,low,Unknown,https://news.example/1133,
OUT-IND-01134,Influenza,10-06-2025,India,Tamil Nadu,Tiruchirappalli,3544,204,moderate,Unknown,https://news.example/1134,
OUT-IND-01135,Dengue,18-02-2025,India,Uttar Pradesh,Kanpur,1034,78,low,False,https://news.example/1135,Under investigation
OUT-IND-01136,Influenza,11-05-2025,India,Rajasthan,Udaipur,3666,59,low,False,https://news.example/1136,Hospital admissions rising
OUT-IND-01137,Kala-azar,2025-05-01,India,Odisha,Sambalpur,2483,114,low,False,https://news.example/1137,
OUT-IND-01138,COVID-19,2023-04-24,India,Gujarat,Rajkot,2992,191,low,True,https://news.example/1138,
OUT-IND-01139,COVID-19,2024-10-18,India,Maharashtra,Thane,2653,99,high,True,https://news.example/1139,Reported by PHC
OUT-IND-01140,Kala-azar,20-11-2024,India,Uttar Pradesh,Varanasi,3879,209,low,False,https://news.example/1140,
OUT-IND-01141,Hepatitis A,2024-11-30 00:43:28,India,Maharashtra,Thane,1316,93,low,Unknown,https://news.example/1141,Lab confirmed cases
OUT-IND-01142,Scrub Typhus,2024-10-31,India,West Bengal,Bardhaman,4558,284,low,False,https://news.example/1142,Cluster in school
OUT-IND-01143,COVID-19,2024-04-25,India,West Bengal,Kolkata,3471,276,low,Unknown,,Hospital admissions rising
OUT-IND-01144,Scrub Typhus,2023-12-20,India,Tamil Nadu,Salem,4916,146,low,False,,Hospital admissions rising
OUT-IND-01145,COVID-19,2024-12-27,India,Kerala,Kannur,4062,239,moderate,False,,
OUT-IND-01146,Measles,2023-08-17,India,Assam,Guwahati,3509,11,moderate,Unknown,https://news.example/1146,
OUT-IND-01147,Dengue,2023-07-22,India,Uttar Pradesh,Lucknow,606,39,low,True,https://news.example/1147,
OUT-IND-01148,Hepatitis A,2023-02-13,India,Gujarat,Ahmedabad,1612,78,moderate,Unknown,,Cluster in school
OUT-IND-01149,Cholera,31-12-2023,India,Tamil Nadu,Coimbatore,3541,89,moderate,False,https://news.example/1149,Spike after monsoon
OUT-IND-01150,Measles,2024-12-22 19:07:07,India,Odisha,Puri,1430,38,low,False,,Spike after monsoon
OUT-IND-01151,Dengue,2023-07-13,India,Rajasthan,Bikaner,2927,24,high,Unknown,,Cluster in school
OUT-IND-01152,Hepatitis A,2025-02-27 21:27:41,India,Uttar Pradesh,Meerut,4749,111,low,False,https://news.example/1152,Under investigation
